0.544058	-0.302696	-0.200391	-0.041732	0.274190	0.074301	0.533276	0.058460	0.143729	-0.178727	-0.221110	0.101927	0.515881	-0.477748	0.481227	0.215643	0.216813	0.353164	-0.148383	-0.571181	0.353751	-0.236452	0.083820	0.404260	0.280894	-0.462276	-0.668704	0.235290	0.016551	-0.539485	-0.347831	0.251270	0.546712	0.229953	0.057033	-0.062305	0.642849	0.179454	-0.052188	0.026862	0.148047	0.453363	-0.251019	0.080848	0.163484	-0.300578	-0.131190	0.357420	-0.169027	0.211104	
0.056920	-0.370848	0.554149	-0.081435	0.608550	-0.191263	0.035380	0.508450	0.335406	0.554041	-0.717195	-0.088902	0.407245	-1.280869	0.158591	0.354167	0.478088	0.279170	0.054682	-0.886267	1.072572	-0.466097	-0.694648	0.152341	-0.406449	-0.014876	-0.485592	-0.202933	0.017576	0.223396	-0.626721	-0.523678	-0.695281	-0.139838	-0.094781	-0.640985	-0.525203	0.623835	-0.633406	0.069173	-0.384891	0.136167	1.171957	0.449130	1.014853	0.820211	0.566885	-0.188009	-0.269855	0.717134	
0.759926	-0.381873	-0.058841	-0.650418	-0.122250	0.754137	0.477550	-0.045327	-0.092937	0.149942	-0.498231	0.580959	0.530595	-0.742449	0.726332	-0.185603	-0.016528	-0.163459	0.057704	-0.821743	1.139040	0.272346	-1.289149	-0.233377	-0.122902	0.060075	0.437864	0.160820	0.408625	0.221608	0.622801	-0.326399	0.417533	0.300069	0.097366	0.227618	0.203705	0.855515	0.248502	0.283827	-0.082373	0.483582	0.097590	0.431495	0.252674	0.654529	0.648461	-0.656259	0.083152	0.798702	
1.450107	-0.582591	0.768216	-0.646337	1.232046	0.892137	-0.221658	0.419756	0.801094	1.066377	-0.449587	-0.318650	1.342854	-1.248857	-0.871776	0.613554	1.235489	0.759104	0.263716	-0.683042	1.276529	0.409700	-0.868669	1.260707	0.555491	0.420452	-0.304852	-1.109177	-0.386606	0.400446	-1.302563	-1.228414	0.061180	0.780903	0.888423	-0.887913	0.128419	0.067426	0.228885	0.949704	-0.414522	1.887667	-0.310502	1.236808	0.823186	-0.458899	0.496938	-0.170065	0.069008	0.261693	
-0.001505	-0.207770	0.392483	-0.172598	0.432587	-0.079881	-0.013960	0.371193	0.253210	0.428713	-0.341074	-0.072120	0.203331	-0.897338	0.071650	0.282208	0.357417	0.163819	0.023915	-0.462115	0.836169	-0.417811	-0.354098	0.122377	-0.272878	0.046792	-0.292508	-0.204306	0.073411	0.214439	-0.371536	-0.356752	-0.570080	-0.107728	0.035008	-0.341344	-0.224640	0.212541	-0.287981	-0.052647	-0.327445	0.071151	0.782855	0.322568	0.697600	0.550818	0.341222	-0.116536	-0.179477	0.481773	
0.237513	-0.041545	-0.093717	-0.427630	0.410066	0.301467	-0.334609	0.232225	0.125488	0.636557	-0.190696	-0.062927	0.647564	-0.389279	0.243083	0.153662	0.324308	0.218100	0.021649	-0.612026	0.797981	-0.115161	-0.218785	0.140539	-0.471272	-0.189966	-0.068431	0.174984	0.394717	-0.217404	-0.139629	-0.208888	0.295514	-0.231084	-0.065278	-0.158153	0.226004	0.502906	-0.106687	0.208951	-0.084651	0.364122	0.661831	-0.126918	-0.077553	0.084215	0.191421	-0.260872	-0.098167	0.114675	
-0.275384	-0.880221	-0.463438	-1.080814	0.721046	-0.405795	0.480334	0.500910	0.458756	0.885735	-1.273362	0.653356	0.854046	-0.327439	-0.660628	1.178842	-0.058852	0.636167	-0.286122	0.133181	0.665628	-0.231946	0.158389	1.124148	0.301853	-0.867684	-0.890934	0.342046	-0.682388	0.177780	-0.778014	-0.288807	-1.010806	0.327768	0.495505	-1.048007	0.695413	-0.062418	0.308346	0.125664	-0.328477	0.674818	0.182378	1.037613	0.131638	-0.277443	0.024019	0.190430	0.801828	0.376072	
-0.509826	-0.206886	-1.064048	-0.485077	0.479724	0.514281	0.551772	-0.769489	0.197654	0.599318	0.090980	0.699172	0.229493	-1.698083	0.486952	0.163381	0.389599	-0.180741	-0.075938	-0.017042	0.353787	0.860545	-0.293234	0.065967	-1.315981	-0.411442	0.512290	0.584173	0.034072	1.020825	-0.464065	0.362996	-0.100483	1.007000	-0.063774	-0.171433	0.057452	-0.286127	-0.573059	0.859708	-0.537676	-0.193398	0.742367	1.064442	-0.644028	-0.911521	0.379167	-0.244244	-0.484425	0.552357	
-1.086697	1.635065	1.085259	-1.283939	1.769682	3.591308	0.645770	-1.565637	-0.094884	-1.004723	0.222037	0.695034	0.325871	-1.290109	0.209499	0.494053	0.315425	1.941550	-1.266512	0.484979	-1.393107	0.318539	1.482666	1.327390	0.995670	-0.019389	1.034436	1.552010	-0.250820	0.723676	1.864918	-1.239585	0.437719	0.121165	-1.900657	-1.550759	1.432422	-1.102358	-0.708640	-0.366052	1.281575	-2.095805	2.012884	0.671349	-0.353734	0.602134	1.090220	-0.103041	-0.498843	1.179909	
0.932271	-0.775343	0.202932	-1.340997	0.508000	1.371170	-0.313257	0.632481	0.383880	0.466489	-0.095469	-0.502254	0.388154	-1.155034	0.947583	0.029652	-0.037038	-0.293284	1.364129	-0.756473	0.204361	0.523249	0.654440	0.391341	-0.476519	-1.176602	0.145163	-1.424980	0.413659	-0.924785	0.189845	-0.592587	0.895280	0.228337	-1.083650	0.718839	-0.744309	0.844102	-0.411711	-0.060683	-1.010306	-0.669242	-0.787762	0.189535	0.654343	-1.112607	0.811187	0.886361	1.034264	1.146227	
