-0.263923	0.355319	-0.298272	0.270585	-0.719969	0.477273	-0.310801	0.411262	0.039921	0.079998	-0.236343	0.017377	0.109593	0.267975	-0.501316	0.541622	0.049379	0.450568	0.027336	0.133569	-0.737306	-0.243079	-0.179810	-0.035356	0.227771	0.006377	-0.464607	0.614937	-0.241909	-0.340298	0.597540	0.093205	0.535118	-0.216170	0.163175	-0.229549	0.601916	0.551701	0.082566	-0.563377	0.235278	0.223792	0.100575	0.528913	0.202553	0.208525	-0.051292	-0.194979	0.085242	-0.475895	
0.442507	0.123141	0.431899	-0.370444	-1.155732	-0.547125	-0.221691	0.244532	0.336197	0.228725	-0.556384	0.023039	-0.362954	0.398380	-0.172630	0.404476	-0.319867	0.179551	0.733328	0.430753	-0.239956	-0.352500	-0.334654	-0.458483	0.838105	0.109794	0.220038	0.605702	-0.544635	-1.557669	-0.006015	0.681296	0.501115	-0.087849	-0.621559	0.623888	0.345972	1.115906	0.785102	0.001647	0.421496	0.718809	-0.953200	0.808345	-0.155965	-0.854490	-0.658868	-0.028482	1.047222	0.035166	
-0.481559	0.143268	-0.648938	0.522844	-0.176159	-0.513516	-0.412182	0.670892	0.588764	-0.266674	0.018901	-0.265726	-0.527711	0.559050	-0.092433	1.016496	-0.747275	-0.553094	0.617571	0.741910	-0.539986	0.210697	0.202289	-0.634700	1.284768	0.044629	0.094169	-0.065941	-0.046885	-0.989653	-0.610559	0.467337	1.079898	-0.366429	-0.220671	0.001469	0.049500	-0.073573	-0.018066	-0.340318	0.086260	0.880019	-0.695864	0.892512	-0.248809	0.274392	-0.373536	-0.284714	0.697077	-0.050946	
-1.174140	-0.572992	-1.255668	0.969313	0.080685	0.670529	-0.669997	0.365170	0.442161	-0.929561	-0.664903	-1.331496	-0.247669	0.909695	-0.725524	0.929224	0.974437	0.760449	1.509840	0.992247	-0.072584	-1.335587	0.145846	-1.305445	1.300472	0.907822	0.299824	1.103395	-1.754573	-1.175173	0.957687	1.324258	0.088002	-1.151116	1.226968	0.860312	1.154175	0.499932	0.996697	-0.136393	-0.185391	1.208127	-0.406791	0.703112	-0.832246	-0.031688	0.208386	-0.477123	0.234602	0.581012	
0.320470	0.115356	0.273604	-0.151686	-0.853288	-0.436887	-0.242554	0.253165	0.291436	0.179809	-0.455500	0.056450	-0.164652	0.221107	-0.227410	0.279536	-0.228608	0.073892	0.520036	0.295540	0.060287	-0.253989	-0.146357	-0.251308	0.456644	0.090742	0.193497	0.252439	-0.347226	-1.038441	-0.038383	0.358959	0.354927	-0.232918	-0.563272	0.384903	0.336780	0.717016	0.490112	0.108700	0.229906	0.360043	-0.478513	0.558638	-0.057691	-0.546138	-0.445135	0.004287	0.800908	0.163322	
-0.276553	0.029582	-0.018805	0.177983	-0.029038	0.142147	0.043890	0.045238	0.276721	-0.131365	-0.934195	-0.192753	0.240302	0.272774	-0.380127	0.794214	-0.228935	0.287602	0.481983	-0.169555	-0.059851	0.043147	-0.031939	0.126694	0.342191	0.016378	0.332857	-0.052367	-0.184966	-0.282374	-0.306487	0.044155	0.354096	-0.004605	0.416055	0.416642	0.316189	0.328865	0.346952	0.225197	-0.096926	0.203320	-0.604274	0.549190	0.277340	-0.634473	-0.016208	0.438657	0.279434	-0.616482	
0.395774	-0.855470	-1.073987	-0.409054	-0.326355	0.652848	0.973760	1.103770	0.258808	0.908311	-0.770152	-0.654311	0.258762	0.059052	-0.554129	0.868715	0.750238	1.184523	0.590166	-0.567348	-1.118237	-0.793357	0.032497	-1.077196	0.121942	0.368430	0.601288	0.905779	-1.610917	-0.586221	0.593554	0.408728	0.423775	-0.594441	-0.149436	-0.225606	0.947726	-0.122555	0.551507	-1.024482	-0.409603	-0.056694	-0.185174	0.854770	0.734204	-0.206281	0.001226	-0.656973	0.822460	-0.295859	
0.136371	-0.039263	-0.560004	-0.524311	-0.794640	-0.570664	-0.763796	0.232463	0.006956	0.356053	-0.211441	-0.691122	-0.080225	-0.140571	-0.469277	1.281989	-1.616987	-0.431617	0.193176	1.591062	-0.347409	0.075088	-0.624301	-0.729001	0.580791	0.846927	-1.024864	0.327480	-1.262403	-0.027090	0.460490	-0.267164	-0.170564	-0.662513	0.349970	0.101779	0.731229	0.924821	0.734895	-1.202234	0.087598	0.091538	-0.817694	0.696701	0.290742	0.016729	-0.065666	-0.408755	-0.466271	-0.166080	
1.811526	-1.835911	2.353432	1.849557	-0.812584	-0.233860	-1.364671	0.050787	0.269747	0.159107	1.567463	-1.619247	-1.140709	0.670529	-0.948613	0.614670	-1.492368	0.326641	0.091946	-1.420741	1.003449	-1.779640	-1.856334	-0.861704	-1.696622	0.607871	-0.304664	-1.055396	0.865905	-0.019425	2.294073	0.832559	1.220324	0.957651	0.161752	-2.225973	0.561737	-2.682093	-0.096820	-0.677917	-0.283912	1.164966	-2.123022	-0.293325	-0.655550	-0.140519	1.380444	-0.966760	-1.745949	2.784263	
0.116298	0.071586	-0.747129	-0.017945	-0.453439	0.182615	-1.055390	-0.327167	-0.420203	0.012141	-1.197274	0.337418	1.346000	-0.655489	-0.928841	-0.880981	-0.975121	-1.216339	1.151388	-0.676234	0.303891	-0.323514	-0.802046	0.063340	1.783191	-0.735312	0.270882	0.057307	1.120908	-0.463082	0.068095	0.104100	0.636004	-1.014937	-0.626431	0.750045	0.778020	1.723604	0.781508	-1.578724	-0.162140	0.189097	-0.723506	0.466113	-0.886278	-0.547756	0.150580	0.509652	1.946462	0.227886	
